GiftId,TripId
51654,0
96910,0
75108,0
69774,0
43557,0
28778,0
49395,0
27252,0
29157,0
47103,0
37910,0
20138,0
78364,0
75803,0
26117,0
71336,0
22284,0
14967,0
8414,0
82521,0
84829,0
159,0
58843,0
96122,0
21951,0
44398,0
37373,0
3422,0
68967,0
21232,0
70431,0
19116,0
12243,0
80970,0
35220,0
70863,0
79844,0
71906,0
68066,0
9280,0
14221,0
85957,0
29384,0
42902,0
51646,0
46454,0
30718,0
57625,0
85610,0
51543,0
37009,0
96410,0
31060,0
17335,0
24234,0
18105,0
88387,0
43761,0
11516,0
81716,0
62381,0
41089,0
86444,0
46493,0
34034,1
3138,1
69926,1
49273,1
43334,1
44210,1
96117,1
90210,1
38284,1
18379,1
96320,1
18813,1
92515,1
9138,1
93394,1
15625,1
49408,1
20675,1
66386,1
92069,1
31818,1
99076,1
24044,1
90017,1
32870,1
57629,1
56140,1
18197,1
76329,1
961,1
7168,1
9842,1
22642,1
3141,1
64064,1
18432,1
89734,1
81584,1
72916,1
81149,1
91347,1
28238,1
39678,1
9147,1
36981,1
87544,1
87478,1
45159,1
93328,1
71686,1
61414,1
96568,1
69115,1
87082,1
41024,1
20024,1
17983,1
898,1
51541,1
43466,1
95756,1
35587,1
52807,1
56205,1
25506,1
61880,1
82114,1
37924,1
63674,1
58200,1
24077,1
30744,1
35675,1
47185,1
95548,1
93250,1
81923,1
2742,1
14717,1
82915,1
2563,1
83517,1
2337,1
40658,1
12093,2
27532,2
29212,2
57965,2
6786,2
43302,2
45801,2
37223,2
61064,2
10304,2
83165,2
40768,2
58149,2
48564,2
82162,2
60992,2
59405,2
20105,2
90724,2
53251,2
20768,2
75075,2
64093,2
38641,2
48586,2
2059,2
24439,2
5321,2
27001,2
14844,2
49428,2
21256,2
22155,2
30348,2
68360,2
27809,2
81610,2
62020,2
29574,2
32096,2
38892,2
908,2
50090,2
60298,2
77755,2
89164,2
57487,2
7582,2
74845,2
79264,2
22426,2
97356,2
85644,2
41573,2
21914,2
45465,2
81614,2
67501,2
20199,2
59297,2
42504,2
10335,2
20962,2
91467,2
88975,2
16455,2
52494,2
88603,2
17694,2
44727,2
10980,2
53202,2
93110,2
63261,3
81812,3
3645,3
25715,3
3892,3
63533,3
7375,3
71525,3
32314,3
71157,3
99858,3
81805,3
52312,3
41316,3
34225,3
76847,3
46366,3
47357,3
35806,3
46751,3
97472,3
72140,3
31001,3
79251,3
68048,3
12440,3
26956,3
42451,3
3948,3
2692,3
46618,3
50756,3
67614,3
87868,3
23743,3
93420,3
84951,3
8650,3
63388,3
80814,3
33745,3
19383,3
9463,3
78028,3
52441,3
69892,3
8680,3
84638,3
5197,3
21217,3
18551,3
33337,3
84734,3
27033,3
4162,3
37775,3
45715,3
90407,3
73735,3
10518,3
37083,3
46946,3
24931,3
89438,3
16304,3
21366,3
16533,3
20106,3
78623,4
5472,4
84625,4
37917,4
34667,4
5309,4
91344,4
62752,4
51185,4
24703,4
25758,4
84322,4
18896,4
58397,4
41480,4
94424,4
15615,4
31848,4
9105,4
25947,4
44336,4
63383,4
98319,4
76541,4
61698,4
11359,4
27796,4
51801,4
36653,4
35859,4
45902,4
21382,4
80017,4
31326,4
75873,4
64320,4
47894,4
71431,4
93004,4
44240,4
54953,4
13812,4
15260,4
23483,4
27511,4
5966,4
59243,4
66307,4
55523,4
50641,4
7732,4
40378,4
81086,4
23782,4
87569,4
99786,4
54352,4
40609,4
2940,4
4015,4
14558,4
91971,4
74213,4
25981,4
52500,4
88608,4
68584,4
95845,4
69638,4
5327,4
86331,5
56173,5
2308,5
21380,5
21708,5
2667,5
38426,5
89586,5
96639,5
13231,5
41956,5
80731,5
4857,5
20046,5
15917,5
48646,5
45133,5
78078,5
37820,5
82160,5
26567,5
8121,5
63284,5
28773,5
3038,5
70176,5
34971,5
56484,5
82426,5
72627,5
7563,5
95722,5
99696,5
60334,5
37883,5
10238,5
44720,5
40485,5
24253,5
11548,5
76749,5
65151,5
46358,5
51118,5
82427,5
52946,5
74809,5
371,5
78625,5
38012,5
62251,5
23406,5
78526,5
44666,5
66835,5
33176,5
2484,5
30970,5
24965,5
64747,5
11175,5
95778,5
