GiftId,TripId
990,0
30041,0
90340,0
50850,0
29199,0
2634,0
25338,0
65874,0
87264,0
68790,0
48757,0
62953,0
43176,0
57179,0
61862,0
26827,0
56795,0
57286,0
86764,0
42744,0
93374,0
36947,0
9,0
45707,0
93648,0
28360,0
1262,0
47025,0
6704,0
39366,0
48619,0
20632,0
54706,0
33015,0
36424,0
49284,0
39104,0
53594,0
51784,0
40348,0
45358,0
43008,0
39658,0
52838,0
62052,0
76213,0
85083,0
38567,0
13792,0
20748,0
91117,0
53498,0
88306,0
74761,0
38437,0
77124,0
47671,0
17963,0
820,0
84030,0
48652,0
22926,0
84972,0
91380,0
54612,0
34119,0
96854,0
20953,0
9134,0
35351,0
28262,0
48134,0
62262,0
51324,0
35191,0
79590,0
3193,0
58706,0
91170,0
91713,0
18067,1
347,1
96704,1
70635,1
73484,1
20334,1
23380,1
20898,1
26869,1
169,1
15391,1
61379,1
12572,1
39919,1
19059,1
64129,1
89319,1
68448,1
79487,1
45099,1
53191,1
55328,1
68018,1
95128,1
97648,1
71845,1
47390,1
70195,1
53326,1
94537,1
43002,1
48967,1
8426,1
32779,1
18282,1
3797,1
91669,1
43358,1
90692,1
13305,1
91908,1
24530,1
24809,1
70434,1
81409,1
63221,1
42457,1
89309,1
2027,1
91049,1
33921,1
29523,1
6739,1
34927,1
34833,1
90979,1
11483,1
54108,1
49657,1
25731,1
64825,1
89893,1
94730,1
80241,1
22512,1
80398,1
23964,1
75550,1
76679,1
66347,1
28321,1
86504,2
40995,2
64075,2
29838,2
37140,2
95554,2
81512,2
51513,2
4202,2
63521,2
98301,2
50653,2
82140,2
43367,2
15606,2
57418,2
72780,2
82780,2
37656,2
76653,2
16316,2
46161,2
60812,2
6877,2
89618,2
65374,2
19276,2
26887,2
77481,2
57254,2
62164,2
61415,2
92238,2
18162,2
97814,2
22576,2
17462,2
79325,2
48857,2
31305,2
83917,2
49372,2
30837,2
6485,2
610,2
62030,2
75930,2
13372,2
6420,2
8243,2
74384,2
47102,2
72435,2
95303,2
94660,2
90001,2
24065,2
45364,2
11334,2
62232,2
12876,3
43576,3
65714,3
51188,3
89158,3
34315,3
24489,3
1743,3
67875,3
63615,3
1713,3
1037,3
53173,3
72818,3
18148,3
75874,3
83197,3
53573,3
96094,3
77975,3
30871,3
46820,3
44736,3
46518,3
83995,3
25327,3
93131,3
70043,3
58573,3
79024,3
33505,3
86169,3
99417,3
49332,3
47735,3
89169,3
85286,3
10952,3
97905,3
73247,3
4060,3
91812,3
46488,3
54295,3
62969,3
77152,3
21975,3
72879,3
42544,3
67340,3
43171,3
99369,3
65129,3
54368,3
28989,3
99270,3
63167,3
95131,3
58559,3
72203,3
52364,3
35900,3
72996,3
89564,3
37025,3
80847,3
67065,3
50262,3
57874,3
7754,3
16414,3
78252,4
55985,4
498,4
28523,4
39316,4
88195,4
7909,4
13106,4
69941,4
62410,4
37003,4
28223,4
66346,4
27801,4
49853,4
22308,4
72150,4
2889,4
7110,4
81207,4
91004,4
11425,4
20635,4
10982,4
12425,4
88386,4
16560,4
97802,4
48887,4
29016,4
56477,4
58394,4
10470,4
63158,4
627,4
89421,4
20968,4
57963,4
53209,4
80438,4
40620,4
38500,4
896,4
4067,4
58126,4
5481,4
55188,4
78509,4
84113,4
56092,4
10248,4
42951,4
70049,4
65421,4
15419,4
41697,4
23626,4
78256,4
33577,4
40103,4
5659,4
31976,4
62287,5
56459,5
9697,5
53756,5
86625,5
27994,5
44396,5
56815,5
52647,5
91810,5
6386,5
20299,5
25834,5
29636,5
62504,5
77353,5
39799,5
34920,5
21892,5
16975,5
30412,5
6217,5
35982,5
6072,5
30938,5
81906,5
15484,5
32977,5
97558,5
80642,5
42424,5
72404,5
33822,5
9069,5
39834,5
36381,5
16149,5
76492,5
9729,5
75763,5
89090,5
94853,5
95389,5
1334,5
82487,5
29623,5
22564,5
7880,5
55443,5
82062,5
63349,5
4972,5
22475,5
30399,5
10180,5
595,5
50944,5
25012,5
50253,5
25590,5
1153,5
21933,5
69491,5
70989,5
85383,5
97337,5
11211,5
16588,5
16406,5
98474,5
59366,5
15974,5
8462,5
42639,5
94160,5
5618,6
76190,6
91105,6
5154,6
64344,6
52470,6
12591,6
77884,6
41654,6
38878,6
41675,6
5945,6
65713,6
39420,6
23387,6
4177,6
44312,6
23257,6
67275,6
97539,6
7660,6
68387,6
56008,6
64240,6
9594,6
69062,6
56641,6
15472,6
18644,6
55281,6
