GiftId,TripId
38146,0
87132,0
75271,0
32254,0
76692,0
22810,0
54892,0
85891,0
2089,0
85486,0
66163,0
32961,0
87179,0
39284,0
30743,0
97972,0
94178,0
39871,0
22988,0
3668,0
18856,0
73587,0
9184,0
55266,0
36311,0
51321,0
11872,0
74197,0
14875,0
97197,0
58433,0
87254,0
79384,0
52678,0
45946,0
44655,0
84692,0
58898,0
39151,0
5955,0
39848,0
1545,0
45886,0
15813,0
48214,0
96857,0
41130,0
30790,0
40172,0
68465,0
88867,0
33459,0
41647,0
5023,0
91891,0
2760,0
79726,0
37766,0
41498,0
4720,0
71849,0
65229,0
50882,0
20021,0
48183,0
22471,0
19069,0
77241,0
20238,0
31453,0
74408,0
87955,0
65293,1
69622,1
29896,1
36886,1
41120,1
18253,1
7610,1
56797,1
53643,1
52142,1
48629,1
65440,1
90382,1
72769,1
92695,1
52611,1
44979,1
61651,1
51027,1
54161,1
15846,1
97750,1
7325,1
87867,1
44409,1
11142,1
82651,1
30420,1
81524,1
64171,1
41193,1
42712,1
79171,1
5751,1
96234,1
64278,1
59935,1
65044,1
47985,1
47873,1
58046,1
43994,1
61514,1
23527,1
72685,1
30353,1
99186,1
68604,1
76204,1
49280,1
23824,1
39843,1
64396,1
83397,1
42558,1
6816,1
8307,1
57700,1
36913,1
73808,1
26660,1
68739,1
959,1
44297,1
13677,1
11771,1
68794,1
18794,1
41468,1
53249,1
10587,1
97798,1
26732,1
39982,1
9180,1
75939,1
12215,2
67968,2
11833,2
5799,2
2887,2
38557,2
79813,2
71418,2
69865,2
85660,2
89109,2
94707,2
28366,2
75689,2
12118,2
83352,2
26240,2
7961,2
86533,2
29495,2
37346,2
77680,2
10382,2
61122,2
53195,2
47466,2
61630,2
72870,2
43866,2
35090,2
79006,2
98574,2
91316,2
853,2
26478,2
69874,2
60394,2
89175,2
71991,2
11821,2
48098,2
61905,2
24593,2
51925,2
1030,2
60669,2
95463,2
60277,2
68225,2
89390,2
71844,2
6006,2
41239,2
16699,2
21427,2
19409,2
93563,2
58481,2
89273,2
61142,2
90831,2
59165,2
45543,2
37342,3
38504,3
1250,3
58126,3
4067,3
55188,3
5481,3
78509,3
84113,3
56092,3
10248,3
42951,3
70049,3
65421,3
15419,3
41697,3
23626,3
78256,3
33577,3
40103,3
5659,3
31976,3
28767,3
81119,3
3020,3
20119,3
70359,3
23036,3
7807,3
57963,3
53209,3
80438,3
40620,3
38500,3
10982,3
12425,3
88386,3
20635,3
11425,3
91004,3
99789,3
24482,3
95528,3
77463,3
896,3
22961,3
3036,3
4654,3
20968,3
89421,3
627,3
56477,3
58394,3
10470,3
63158,3
29016,3
48887,3
97802,3
16560,3
81207,3
71879,4
88820,4
51712,4
94862,4
96763,4
32909,4
36740,4
38564,4
14263,4
51597,4
63770,4
12721,4
4911,4
15596,4
35084,4
22972,4
44344,4
53770,4
63134,4
64453,4
99554,4
57610,4
43972,4
28700,4
29178,4
50225,4
65430,4
12868,4
75430,4
49767,4
77277,4
90458,4
12102,4
61195,4
1823,4
44154,4
82333,4
69582,4
42867,4
85987,4
10585,4
83791,4
52532,4
7422,4
1760,4
2537,4
67890,4
7765,4
79511,4
79329,4
3688,4
31832,4
69759,4
67832,4
21670,4
99713,4
3525,4
49732,5
59838,5
9004,5
46299,5
11358,5
36537,5
8992,5
13169,5
59850,5
96401,5
74959,5
55798,5
89732,5
39795,5
85222,5
73300,5
11745,5
17414,5
3098,5
27964,5
52804,5
90530,5
84232,5
99067,5
4556,5
85717,5
7749,5
55744,5
35096,5
75440,5
84593,5
31761,5
50987,5
86601,5
16127,5
5747,5
50985,5
54663,5
37350,5
94146,5
26323,5
17620,5
81680,5
1586,5
44470,5
82707,5
54690,5
87520,5
13579,5
54535,5
92791,5
50533,5
85543,5
66657,5
39241,5
57997,5
96942,5
80990,5
29185,5
75236,5
43820,5
59218,5
86525,5
52666,5
16010,5
94642,5
19504,5
27438,6
73276,6
84405,6
9513,6
35977,6
43036,6
31046,6
22970,6
66068,6
39064,6
81173,6
68290,6
25732,6
84703,6
68034,6
78182,6
42422,6
78208,6
15337,6
50332,6
85366,6
43976,6
21115,6
51000,6
72427,6
86156,6
58588,6
1321,6
68321,6
20688,6
15491,6
15304,6
81543,6
6346,6
6666,6
91144,6
53033,6
77145,6
43456,6
11455,6
27468,6
15505,6
71350,6
78658,6
33543,6
43839,6
42430,6
18543,6
95969,6
48362,6
79117,6
46790,6
94345,6
33491,6
50067,6
74688,6
2739,6
62458,6
75396,6
60928,6
9923,6
723,6
45274,6
61289,7
83989,7
16704,7
68524,7
91003,7
88354,7
65317,7
32341,7
88883,7
50644,7
75031,7
33589,7
75424,7
46617,7
69252,7
67359,7
76407,7
62026,7
94530,7
55728,7
75276,7
86427,7
9664,7
28028,7
57593,7
91707,7
62091,7
19483,7
82050,7
64110,7
28645,7
51398,7
20719,7
39950,7
6583,7
63434,7
63180,7
49254,7
14443,7
65010,7
87317,7
8996,7
3868,7
33448,7
4235,7
933,7
80099,7
10139,7
3113,7
54835,7
9439,7
57691,7
72810,7
83558,7
67865,7
90010,7
75924,7
40210,7
47197,7
50700,7
30819,7
39562,7
54882,8
16308,8
15659,8
22964,8
58110,8
71044,8
33061,8
85154,8
44625,8
75384,8
25867,8
24048,8
29655,8
1198,8
21921,8
41187,8
79928,8
2189,8
87261,8
25696,8
44942,8
13387,8
87642,8
15425,8
88960,8
2431,8
13287,8
25360,8
80525,8
81654,8
26055,8
38449,8
94663,8
61090,8
70231,8
34237,8
58925,8
95993,8
97418,8
94751,8
81157,8
8874,8
35824,8
8439,8
34990,8
17518,8
63947,8
92488,8
33852,8
95998,8
11936,8
3952,8
80684,8
4699,8
18615,8
28772,8
57742,8
19245,8
23163,8
77416,8
10998,8
55823,8
21525,8
4523,8
17152,8
83728,8
74460,8
223,8
14467,8
88009,8
95796,8
82825,8
71762,8
9489,8
21679,8
80203,8
15526,8
46612,8
32654,8
2597,9
18389,9
20203,9
28048,9
98999,9
51919,9
475,9
81133,9
90981,9
50331,9
34298,9
62718,9
89603,9
68821,9
17603,9
67293,9
28704,9
54757,9
41290,9
99021,9
12656,9
75302,9
88601,9
88529,9
78101,9
38334,9
54532,9
90459,9
77488,9
91899,9
90306,9
45637,9
66461,9
35238,9
6622,9
37051,9
7994,9
5371,9
51410,9
12226,9
27923,9
75092,9
55863,9
50077,9
52138,9
24911,9
91540,9
37880,9
23448,9
19515,9
61646,9
11117,9
58875,9
43605,9
14823,9
96528,9
94867,9
78592,9
37217,9
30488,9
40887,9
7902,9
54805,9
41733,10
65637,10
73558,10
88381,10
10368,10
2758,10
23738,10
99164,10
65345,10
23307,10
21602,10
62079,10
3806,10
58163,10
10723,10
87080,10
40862,10
35199,10
85529,10
59655,10
5692,10
48439,10
34201,10
38581,10
82219,10
32003,10
32338,10
34930,10
54230,10
18415,10
31640,10
6447,10
10900,10
37855,10
63951,10
1527,10
43107,10
91532,10
77255,10
51141,10
42669,10
86240,10
94723,10
76671,10
838,10
41360,10
56098,10
11060,10
22154,10
35547,10
57947,10
18685,10
38482,10
40674,10
61864,10
87438,10
90131,10
59746,10
55254,10
91627,10
59047,10
45210,10
88465,10
3270,10
75004,10
64412,10
98053,11
98478,11
68883,11
58756,11
15478,11
37771,11
21735,11
5713,11
96804,11
45695,11
99618,11
