GiftId,TripId
6140,0
49153,0
62406,0
56940,0
31813,0
8988,0
60652,0
9841,0
26452,0
75909,0
43064,0
3447,0
26848,0
3931,0
60360,0
6259,0
41860,0
23386,0
72264,0
12896,0
99122,0
25557,0
71933,0
82449,0
12218,0
18082,0
78424,0
67191,0
27376,0
88764,0
54893,0
41730,0
24659,0
22554,0
34854,0
27963,0
16986,0
80755,0
28392,0
55373,0
72328,0
88882,0
14205,0
82035,0
38458,0
94757,0
28001,0
61697,0
86780,0
97649,0
56579,0
45870,0
79442,0
14145,0
15412,0
93463,0
8836,0
38808,0
65040,0
36626,0
28766,0
79845,0
50212,0
91465,0
76652,1
64739,1
45341,1
692,1
46056,1
35934,1
92806,1
17266,1
52681,1
18545,1
13180,1
89281,1
64258,1
73212,1
80433,1
5415,1
3703,1
3294,1
45571,1
25037,1
10869,1
95768,1
86263,1
10387,1
77731,1
12810,1
70497,1
55969,1
54066,1
96472,1
80681,1
12052,1
29715,1
88642,1
69211,1
28511,1
49680,1
74882,1
2602,1
73408,1
36968,1
25355,1
4045,1
92259,1
30818,1
44131,1
1652,1
21431,1
16008,1
12811,1
6526,1
70148,1
69659,1
54313,1
42853,1
73347,1
52018,1
34061,1
64049,1
87063,1
18084,1
28975,1
94952,2
34802,2
18533,2
51332,2
32307,2
41504,2
4452,2
19081,2
66932,2
73398,2
92487,2
26490,2
87125,2
18655,2
60710,2
71151,2
19484,2
13701,2
6948,2
741,2
27013,2
32969,2
58109,2
92540,2
55354,2
78575,2
8105,2
63637,2
70987,2
77162,2
50024,2
3712,2
808,2
78255,2
54939,2
17662,2
11705,2
44794,2
26964,2
45361,2
22096,2
11554,2
38794,2
23801,2
82308,2
28492,2
29831,2
78850,2
11807,2
6221,2
67898,2
13051,2
18541,2
93997,2
80863,2
49041,2
41172,2
13998,2
7557,2
62159,2
61685,2
18454,2
20875,2
99984,2
89944,3
51915,3
32091,3
77035,3
92180,3
22825,3
65390,3
58560,3
25108,3
89951,3
73804,3
22619,3
85,3
21116,3
70080,3
12902,3
44800,3
17125,3
26122,3
83858,3
56942,3
17608,3
6819,3
52084,3
11076,3
49002,3
98484,3
38606,3
96679,3
56350,3
22805,3
85394,3
38096,3
92729,3
54645,3
59387,3
59334,3
94452,3
59998,3
57194,3
40412,3
13395,3
52190,3
63338,3
9447,3
85174,3
72580,3
94138,3
99287,3
28838,3
35192,3
66521,3
70166,3
37189,3
28454,3
86271,3
96043,3
71736,3
21402,3
48473,3
16930,3
33572,3
17604,3
81303,3
1817,3
60722,3
8325,4
30636,4
39797,4
93980,4
54242,4
21042,4
23508,4
88456,4
73154,4
58715,4
92061,4
35292,4
1863,4
8427,4
31260,4
93816,4
39448,4
55107,4
67417,4
25659,4
46050,4
54025,4
93929,4
22675,4
33860,4
43899,4
83626,4
74855,4
2000,4
98973,4
26610,4
71389,4
72424,4
71662,4
54256,4
5827,4
49753,4
90662,4
98143,4
40652,4
28623,4
74051,4
24271,4
72943,4
96198,4
84721,4
28937,4
27324,4
25034,4
35300,4
32543,4
68765,4
86386,4
9281,4
77224,4
13142,4
41410,4
68140,4
83010,4
83860,4
35303,4
48911,4
51979,5
54231,5
49966,5
66319,5
73743,5
65755,5
92742,5
92,5
7862,5
4574,5
83552,5
85982,5
82587,5
9179,5
77697,5
22868,5
29733,5
37134,5
95072,5
75015,5
43640,5
88418,5
32473,5
39743,5
26135,5
73218,5
85225,5
60364,5
48248,5
37484,5
14623,5
84744,5
31142,5
42798,5
65074,5
10176,5
8051,5
97508,5
41894,5
68211,5
2116,5
969,5
62044,5
3510,5
61576,5
88931,5
32922,5
15318,5
56131,5
34955,5
81715,5
17520,5
21114,5
26629,5
69466,5
25687,5
70196,5
88353,5
96662,5
37496,5
41618,5
54743,5
63647,5
83108,5
37055,5
15580,5
6965,5
32525,5
69363,5
76944,5
3489,5
57925,5
57896,5
21783,5
29837,5
2315,5
74371,5
4325,6
54722,6
84485,6
55520,6
45851,6
25625,6
45499,6
27015,6
53556,6
12222,6
44906,6
41747,6
63251,6
58087,6
70357,6
69796,6
13736,6
48879,6
79406,6
44960,6
13636,6
35388,6
87760,6
66008,6
89936,6
37128,6
80720,6
5556,6
33335,6
46221,6
2103,6
23658,6
15625,6
49408,6
20675,6
66386,6
92069,6
31818,6
99076,6
24044,6
90017,6
32870,6
57629,6
56140,6
18197,6
76329,6
961,6
7168,6
9842,6
22642,6
3141,6
64064,6
18432,6
89734,6
81584,6
49273,6
69926,6
3138,6
34034,6
35675,6
30744,6
9147,6
36981,6
87544,6
87478,6
91347,6
28238,6
72916,6
81149,6
45159,6
93328,6
32439,7
31065,7
11919,7
24732,7
10137,7
28471,7
55228,7
32615,7
79446,7
63466,7
34434,7
8438,7
19997,7
53514,7
51999,7
60244,7
11088,7
52546,7
22657,7
63177,7
96465,7
82415,7
51216,7
11109,7
83162,7
22007,7
49147,7
17777,7
34233,7
4534,7
74348,7
61739,7
97909,7
62224,7
14549,7
61861,7
18776,7
84821,7
4449,7
70915,7
68987,7
20541,7
20474,7
92140,7
95668,7
75959,7
2301,7
57982,7
90755,7
38939,7
18461,7
39347,7
20847,7
6401,7
20922,7
56241,7
14631,7
36146,7
99462,7
44076,7
52021,7
95301,7
93555,7
83542,7
97455,7
57942,7
30544,7
74430,7
42317,7
26701,7
29165,8
57087,8
39251,8
37345,8
73033,8
30694,8
70070,8
24087,8
91432,8
17634,8
67371,8
56559,8
35006,8
76502,8
6888,8
82575,8
86426,8
84397,8
13615,8
68513,8
39196,8
98492,8
59566,8
72283,8
82837,8
50526,8
16805,8
94791,8
21798,8
64727,8
82387,8
2110,8
10300,8
20507,8
75747,8
5316,8
50068,8
91235,8
20837,8
97541,8
53531,8
25860,8
15651,8
40330,8
769,8
99988,8
77010,8
81179,8
34785,8
97121,8
26004,8
17727,8
91785,8
54326,8
52584,8
96470,8
80234,8
28365,8
66844,8
94334,8
35025,8
78583,8
78162,8
95183,8
66802,8
91460,8
93347,8
99655,8
65929,9
59376,9
69597,9
89461,9
2034,9
27552,9
24670,9
33482,9
39752,9
47162,9
11435,9
37393,9
59704,9
88581,9
80064,9
49653,9
19378,9
53873,9
67629,9
18242,9
4022,9
31842,9
2264,9
14947,9
78281,9
155,9
73416,9
33954,9
60898,9
79801,9
45613,9
1610,9
15513,9
82029,9
68781,9
67150,9
29869,9
65770,9
10148,9
67311,9
78214,9
79130,9
50771,9
61850,9
83018,9
29144,9
66299,9
39455,9
53455,9
16527,9
52052,9
40406,9
22985,10
49224,10
51023,10
17387,10
19653,10
88348,10
33832,10
52098,10
24409,10
58215,10
3222,10
11965,10
1561,10
85875,10
99415,10
80191,10
51240,10
41259,10
68363,10
96802,10
76784,10
8106,10
90500,10
95567,10
60,10
43876,10
34296,10
91102,10
33041,10
666,10
64846,10
45426,10
15601,10
76118,10
72741,10
6089,10
64345,10
86306,10
79164,10
58300,10
12396,10
85586,10
50240,10
88235,10
84884,10
13081,10
